;Mots;00100;00200;00110;00210;00120;00220;00101;00201;00111;00211;00121;00221;00102;00202;00112;00212;00122;00222;00000;00010;00020;00001;00011;00021;00002;00012;00022;01100;02100;01200;02200;01110;02110;01210;02210;01120;02120;01220;02220;01101;02101;01201;02201;01111;02111;01211;02211;01121;02121;01221;02221;01102;02102;01202;02202;01112;02112;01212;02212;01122;02122;01222;02222;01000;02000;01010;02010;01020;02020;01001;02001;01011;02011;01021;02021;01002;02002;01012;02012;01022;02022;10100;20100;10200;20200;10110;20110;10210;20210;10120;20120;10220;20220;10101;20101;10201;20201;10111;20111;10211;20211;10121;20121;10221;20221;10102;20102;10202;20202;10112;20112;10212;20212;10122;20122;10222;20222;10000;20000;10010;20010;10020;20020;10001;20001;10011;20011;10021;20021;10002;20002;10012;20012;10022;20022;11100;21100;12100;22100;11200;21200;12200;22200;11110;21110;12110;22110;11210;21210;12210;22210;11120;21120;12120;22120;11220;21220;12220;22220;11101;21101;12101;22101;11201;21201;12201;22201;11111;21111;12111;22111;11211;21211;12211;22211;11121;21121;12121;22121;11221;21221;12221;22221;11102;21102;12102;22102;11202;21202;12202;22202;11112;21112;12112;22112;11212;21212;12212;22212;11122;21122;12122;22122;11222;21222;12222;22222;11000;21000;12000;22000;11010;21010;12010;22010;11020;21020;12020;22020;11001;21001;12001;22001;11011;21011;12011;22011;11021;21021;12021;22021;11002;21002;12002;22002;11012;21012;12012;22012;11022;21022;12022;22022;sum;average
19;notre;1057;250;320;84;71;42;514;137;164;57;44;31;290;71;88;30;34;27;4046;1481;281;2214;853;162;1309;463;130;297;169;67;39;87;46;21;8;20;8;12;3;103;78;29;22;32;21;13;7;8;3;7;3;76;61;17;12;23;15;8;3;8;3;7;3;1128;702;360;215;78;44;454;343;150;105;31;15;333;258;101;71;30;15;238;20;43;12;33;4;12;4;8;3;8;3;108;10;16;8;20;4;10;4;8;3;8;3;44;5;8;5;11;3;6;3;6;3;6;3;938;111;202;27;26;17;457;61;104;19;18;10;255;43;59;12;16;10;65;7;37;6;17;6;9;6;9;2;3;2;4;2;3;2;1;1;1;1;1;1;1;1;16;4;13;4;5;4;4;4;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;11;1;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;295;43;177;39;64;12;40;11;6;6;5;5;93;22;72;22;22;8;19;8;3;3;3;3;66;14;57;14;15;4;14;4;3;3;3;3;24590;2.5010730508615935
20;femme;555;170;555;170;119;20;322;101;322;101;72;12;196;47;196;47;68;12;4046;555;119;2214;322;72;1309;196;68;322;53;101;19;322;53;101;19;72;12;12;1;322;53;101;19;322;53;101;19;72;12;12;1;196;24;47;6;196;24;47;6;68;8;12;1;2214;413;322;53;72;12;2214;413;322;53;72;12;1309;151;196;24;68;8;42;34;13;13;42;34;13;13;20;20;1;1;25;22;11;11;25;22;11;11;12;12;1;1;15;12;4;4;15;12;4;4;9;9;1;1;354;267;42;34;20;20;188;144;25;22;12;12;110;91;15;12;9;9;25;22;7;7;11;11;1;1;25;22;7;7;11;11;1;1;12;12;7;7;1;1;1;1;25;22;7;7;11;11;1;1;25;22;7;7;11;11;1;1;12;12;7;7;1;1;1;1;15;12;4;4;4;4;1;1;15;12;4;4;4;4;1;1;9;9;4;4;1;1;1;1;188;144;31;22;25;22;7;7;12;12;7;7;188;144;31;22;25;22;7;7;12;12;7;7;110;91;7;7;15;12;4;4;9;9;4;4;26397;2.684864795591439
21;autre;1057;250;320;84;71;42;514;137;164;57;44;31;290;71;88;30;34;27;4046;1481;281;2214;853;162;1309;463;130;239;103;53;32;62;28;17;15;20;11;11;9;109;51;23;18;27;15;10;10;10;8;7;7;67;28;17;13;13;8;7;7;7;7;7;7;977;313;307;124;69;25;520;172;160;67;30;16;300;92;72;33;22;15;404;56;72;12;94;8;20;5;19;5;10;5;122;21;26;8;33;6;14;5;11;5;8;5;80;12;12;5;20;6;7;5;7;5;5;5;1559;272;519;85;110;35;597;116;211;39;49;16;401;69;132;27;39;15;64;7;27;5;14;5;7;5;11;3;7;3;5;3;3;3;7;3;5;3;5;3;3;3;14;4;6;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;4;3;3;3;3;3;12;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;234;54;61;18;52;22;21;10;15;8;5;3;74;19;15;9;12;6;7;5;5;3;4;3;55;8;7;3;8;4;4;3;4;3;3;3;25233;2.5664732123786336
22;trois;1128;171;232;44;72;23;344;59;75;15;23;4;204;39;45;9;19;4;4046;1368;423;1361;466;133;841;293;102;360;62;59;42;67;21;20;15;30;15;17;13;87;11;15;9;14;3;4;3;4;2;2;2;50;10;10;8;8;3;4;3;2;2;2;2;1481;315;496;119;174;34;378;69;126;35;42;7;241;48;80;16;30;7;297;59;38;8;51;8;7;1;18;1;6;1;79;18;15;4;11;6;1;1;4;1;1;1;42;11;8;4;4;2;1;1;2;1;1;1;1057;250;347;87;132;26;298;79;88;32;29;7;172;58;51;22;18;7;87;17;18;6;18;6;15;6;11;1;8;1;6;1;6;1;8;1;6;1;5;1;5;1;22;7;2;2;5;2;2;2;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;12;5;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;320;98;70;36;110;43;30;15;51;14;15;6;60;23;10;6;18;9;3;2;7;2;1;1;42;20;9;5;14;9;3;2;5;2;1;1;21104;2.1465085671160256
23;petit;1057;250;347;77;132;36;1057;250;347;77;132;36;286;5;129;5;74;4;4046;1368;423;1057;347;132;286;129;74;514;124;137;19;123;28;24;4;17;11;5;3;514;124;137;19;123;28;24;4;17;11;5;3;81;34;3;3;32;20;3;3;10;10;3;3;2214;413;612;83;110;33;514;124;123;28;17;11;81;34;32;20;10;10;123;85;24;22;41;30;12;12;22;13;9;9;123;85;24;22;41;30;12;12;22;13;9;9;33;24;3;3;18;14;3;3;10;7;3;3;589;397;203;147;75;48;123;85;41;30;22;13;33;24;18;14;10;7;56;37;14;11;15;13;3;3;11;8;5;5;4;4;3;3;5;3;3;3;3;3;3;3;56;37;14;11;15;13;3;3;11;8;5;5;4;4;3;3;5;3;3;3;3;3;3;3;7;7;5;5;3;3;3;3;5;5;5;5;3;3;3;3;3;3;3;3;3;3;3;3;312;218;58;47;83;65;10;9;23;17;3;3;56;37;14;11;11;8;5;5;5;3;3;3;7;7;5;5;5;5;5;5;3;3;3;3;23261;2.365899155595426
24;avoir;1128;171;232;44;72;23;360;59;67;20;30;17;50;5;11;4;10;4;4046;1368;423;1481;496;174;215;82;43;87;14;16;10;33;5;8;3;7;3;3;3;16;3;3;3;5;3;3;3;4;3;3;3;8;3;3;3;4;3;3;3;4;3;3;3;430;54;174;26;50;9;152;11;72;6;26;4;28;4;15;4;9;3;203;40;40;31;30;11;9;7;12;5;5;5;51;14;9;9;8;4;3;3;5;3;3;3;8;4;4;4;3;3;3;3;3;3;3;3;1559;272;444;110;176;24;519;85;148;22;70;5;56;11;18;6;15;3;22;12;14;12;11;10;10;10;7;5;5;5;4;3;3;3;3;3;3;3;3;3;3;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;168;41;49;41;55;20;21;20;23;8;8;8;54;9;9;9;25;4;4;4;17;4;4;4;7;3;3;3;4;3;3;3;4;3;3;3;17056;1.7347825114068867
25;elles;861;268;471;154;96;50;225;88;105;42;40;24;148;63;59;28;36;22;4046;2214;521;1361;667;284;841;361;251;861;161;268;12;471;75;154;6;96;9;50;4;225;45;88;2;105;16;42;1;40;4;24;1;148;34;63;2;59;9;28;1;36;4;22;1;861;161;471;75;96;9;225;45;105;16;40;4;148;34;59;9;36;4;471;16;154;1;471;16;154;1;96;2;50;1;105;2;42;1;105;2;42;1;40;2;24;1;59;2;28;1;59;2;28;1;36;2;22;1;2214;51;2214;51;521;8;667;10;667;10;284;4;361;5;361;5;251;4;471;16;75;2;154;1;6;1;471;16;75;2;154;1;6;1;96;2;9;2;50;1;4;1;105;2;16;2;42;1;1;1;105;2;16;2;42;1;1;1;40;2;4;2;24;1;1;1;59;2;9;2;28;1;1;1;59;2;9;2;28;1;1;1;36;2;4;2;22;1;1;1;471;16;75;2;471;16;75;2;96;2;9;2;105;2;16;2;105;2;16;2;40;2;4;2;59;2;9;2;59;2;9;2;36;2;4;2;32650;3.320863566922775
26;toute;977;295;239;58;64;32;520;166;109;31;39;19;300;127;67;25;35;19;4046;1057;304;2214;514;183;1309;290;151;297;204;152;151;67;33;25;25;18;14;14;14;107;87;70;69;22;13;12;12;11;9;9;9;81;67;56;56;17;10;9;9;11;9;9;9;1128;702;297;169;102;88;454;343;103;78;52;45;333;258;76;61;49;45;239;60;58;10;239;60;58;10;64;3;32;3;109;29;31;7;109;29;31;7;39;3;19;3;67;19;25;7;67;19;25;7;35;3;19;3;1057;250;1057;250;304;20;514;138;514;138;183;17;290;81;290;81;151;11;67;18;33;10;25;4;25;4;67;18;33;10;25;4;25;4;18;3;14;3;14;3;14;3;22;5;13;4;12;3;12;3;22;5;13;4;12;3;12;3;11;3;9;3;9;3;9;3;17;5;10;4;9;3;9;3;17;5;10;4;9;3;9;3;11;3;9;3;9;3;9;3;297;59;169;35;297;59;169;35;102;7;88;6;103;20;78;17;103;20;78;17;52;5;45;4;76;16;61;15;76;16;61;15;49;4;45;4;29369;2.987149834516232
27;avant;1559;306;355;68;141;60;404;114;99;38;47;35;124;60;45;34;40;33;4046;938;322;1057;238;93;286;84;68;168;49;39;20;31;9;4;4;14;8;4;4;19;8;6;6;9;5;4;4;5;5;4;4;13;7;6;6;6;5;4;4;5;5;4;4;430;54;71;9;22;8;63;10;13;5;6;5;27;7;8;5;6;5;1559;272;306;25;355;47;68;7;141;23;60;7;404;56;114;12;99;16;38;7;47;13;35;7;124;27;60;9;45;12;34;7;40;12;33;7;1559;272;355;47;141;23;404;56;99;16;47;13;124;27;45;12;40;12;168;41;49;41;39;13;20;13;31;9;9;9;4;4;4;4;14;8;8;8;4;4;4;4;19;7;8;7;6;6;6;6;9;5;5;5;4;4;4;4;5;5;5;5;4;4;4;4;13;7;7;7;6;6;6;6;6;5;5;5;4;4;4;4;5;5;5;5;4;4;4;4;168;41;49;41;31;9;9;9;14;8;8;8;19;7;8;7;9;5;5;5;5;5;5;5;13;7;7;7;6;5;5;5;5;5;5;5;20709;2.1063327291700995
28;avais;1559;306;444;80;176;61;492;83;150;30;64;28;280;50;98;26;49;25;4046;1368;423;1361;466;133;841;293;102;168;49;39;20;55;21;8;4;23;8;7;4;43;11;8;4;14;7;4;2;6;2;4;2;21;4;4;2;8;2;4;2;6;2;4;2;430;54;174;26;50;9;117;12;46;8;11;2;72;5;25;3;9;2;1559;272;306;25;444;110;80;4;176;24;61;4;492;82;83;4;150;35;30;2;64;10;28;2;280;63;50;4;98;24;26;2;49;8;25;2;1559;272;444;110;176;24;492;82;150;35;64;10;280;63;98;24;49;8;168;41;49;41;39;13;20;13;55;20;21;20;8;4;4;4;23;8;8;8;7;4;4;4;43;9;11;9;8;2;4;2;14;7;7;7;4;2;2;2;6;2;2;2;4;2;2;2;21;4;4;4;4;2;2;2;8;2;2;2;4;2;2;2;6;2;2;2;4;2;2;2;168;41;49;41;55;20;21;20;23;8;8;8;43;9;11;9;14;7;7;7;6;2;2;2;21;4;4;4;8;2;2;2;6;2;2;2;24751;2.5174485189863893
29;grand;1559;306;355;68;141;60;169;32;33;8;13;8;14;13;8;8;8;8;4046;938;322;453;113;25;31;14;13;519;113;104;74;56;10;11;8;16;7;9;6;67;18;17;15;5;3;3;3;3;3;3;3;5;3;4;3;3;3;3;3;3;3;3;3;1481;315;202;40;80;31;170;36;20;5;6;5;16;6;5;4;5;4;187;76;52;24;55;27;9;7;25;16;7;6;18;14;9;7;5;5;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4;450;187;126;51;48;19;39;22;10;6;6;4;6;5;4;4;4;4;61;30;19;16;20;14;15;14;13;7;4;4;4;4;4;4;7;6;3;3;3;3;3;3;12;11;6;6;7;6;6;6;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;161;75;43;34;29;12;7;6;14;7;5;4;16;13;7;6;4;3;4;3;4;3;4;3;5;4;3;3;3;3;3;3;3;3;3;3;14882;1.5136628362310791
30;porte;1481;475;320;93;62;36;853;264;164;44;37;19;463;150;88;28;28;15;4046;1057;304;2214;514;183;1309;290;151;360;215;119;95;87;46;31;28;24;21;20;20;150;105;46;42;32;21;12;12;12;9;8;8;101;71;39;38;23;15;11;11;10;9;8;8;1128;702;297;169;102;88;454;343;103;78;52;45;333;258;76;61;49;45;202;137;76;66;39;30;16;16;21;21;13;13;109;77;37;33;15;11;4;4;7;7;4;4;61;45;23;20;11;9;4;4;7;7;4;4;589;397;123;85;50;43;312;218;56;37;24;21;188;130;33;22;21;18;40;26;20;15;14;12;11;10;10;7;7;6;6;6;6;6;7;7;6;6;6;6;6;6;14;10;7;6;3;3;3;3;4;3;2;2;2;2;2;2;3;3;2;2;2;2;2;2;9;7;4;3;2;2;2;2;3;3;2;2;2;2;2;2;3;3;2;2;2;2;2;2;155;99;92;66;34;27;21;20;16;15;13;13;62;41;44;34;11;9;8;8;7;7;6;6;47;30;34;25;8;8;7;7;7;7;6;6;25877;2.6319750848778143
31;jours;977;295;307;88;69;40;326;99;85;28;22;16;192;55;55;21;11;10;4046;1481;281;1361;378;58;841;241;26;297;204;152;151;80;53;41;41;30;23;23;23;68;50;40;39;13;11;10;10;9;9;9;9;42;32;26;25;7;6;6;6;5;5;5;5;1128;702;360;215;78;44;344;224;87;56;21;14;204;136;50;32;10;9;57;53;24;24;10;10;3;3;1;1;1;1;21;19;5;5;3;3;1;1;1;1;1;1;16;16;5;5;3;3;1;1;1;1;1;1;102;92;18;15;2;2;34;31;4;4;1;1;28;27;3;3;1;1;20;19;16;16;15;15;15;15;4;4;3;3;3;3;3;3;1;1;1;1;1;1;1;1;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;36;31;26;25;6;4;4;3;1;1;1;1;9;9;9;9;1;1;1;1;1;1;1;1;9;9;9;9;1;1;1;1;1;1;1;1;17865;1.8170666959594295
32;corps;1481;475;202;76;27;4;378;146;48;23;3;2;241;100;33;20;2;1;4046;589;89;1361;188;16;841;124;10;360;215;119;95;40;20;14;11;5;5;1;1;87;56;35;27;11;5;6;4;1;1;1;1;50;32;22;17;7;4;5;4;1;1;1;1;1128;702;155;92;36;26;344;224;46;33;6;6;204;136;28;20;3;3;235;128;72;35;12;6;8;2;5;5;2;2;56;29;20;12;3;1;3;1;1;1;1;1;37;23;16;8;3;1;3;1;1;1;1;1;711;374;78;37;28;27;184;103;14;7;5;5;119;75;11;7;5;5;56;36;31;22;20;11;17;10;3;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;15;9;8;7;7;5;6;5;2;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;9;5;4;3;3;1;2;1;2;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;219;140;136;93;29;19;17;12;15;14;9;9;52;28;29;19;4;2;3;2;2;2;2;2;32;18;19;12;3;2;3;2;2;2;2;2;18829;1.9151160827439184
33;ainsi;938;365;231;105;16;14;335;85;87;20;1;1;28;12;3;3;1;1;4046;1361;194;1368;466;69;137;25;8;335;109;85;41;87;36;20;11;1;1;1;1;335;109;85;41;87;36;20;11;1;1;1;1;28;1;12;1;3;1;3;1;1;1;1;1;1368;472;466;174;69;23;1368;472;466;174;69;23;137;14;25;1;8;1;355;47;114;7;76;10;27;4;10;1;9;1;103;10;20;1;22;1;3;1;1;1;1;1;12;1;6;1;1;1;1;1;1;1;1;1;1559;272;492;82;90;13;444;110;150;35;24;7;79;21;9;2;5;2;103;10;26;3;20;1;7;1;22;1;5;1;3;1;2;1;1;1;1;1;1;1;1;1;103;10;26;3;20;1;7;1;22;1;5;1;3;1;2;1;1;1;1;1;1;1;1;1;12;1;1;1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;444;110;103;36;150;35;33;15;24;7;6;1;444;110;103;36;150;35;33;15;24;7;6;1;79;21;13;5;9;2;1;1;5;2;1;1;23548;2.3950902074700613
34;mains;1368;362;335;92;124;71;466;138;87;33;48;27;293;75;60;25;36;20;4046;938;322;1361;231;83;841;159;56;444;164;106;54;103;60;25;17;37;24;20;17;150;62;48;35;22;17;11;11;12;11;11;11;98;43;28;25;13;10;8;8;8;8;8;8;1559;769;355;198;141;56;492;277;76;44;34;15;280;155;43;24;22;11;166;82;35;11;40;29;8;4;5;5;4;4;42;20;10;6;8;8;3;3;4;4;3;3;37;16;7;3;8;8;3;3;4;4;3;3;555;239;91;58;21;9;141;71;13;13;4;4;113;57;13;13;4;4;58;25;27;21;13;2;4;2;17;11;12;10;5;1;1;1;1;1;1;1;1;1;1;1;13;2;5;2;5;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;2;5;2;5;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;215;75;117;64;42;22;26;20;14;3;7;3;48;16;28;16;1;1;1;1;1;1;1;1;34;10;21;10;1;1;1;1;1;1;1;1;21134;2.1495598965802736
35;enfin;354;45;143;21;44;9;74;9;27;3;15;1;7;1;6;1;5;1;4046;1368;423;938;335;111;150;87;62;74;10;9;9;27;3;3;3;15;1;1;1;74;10;9;9;27;3;3;3;15;1;1;1;7;1;1;1;6;1;1;1;5;1;1;1;938;60;335;24;111;7;938;60;335;24;111;7;150;4;87;3;62;2;188;10;30;10;62;2;11;2;10;1;4;1;33;8;8;8;9;2;2;2;4;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2214;51;612;19;110;6;457;22;134;9;29;6;23;2;11;2;10;2;33;8;8;8;8;8;8;8;9;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;33;8;8;8;8;8;8;8;9;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;457;22;45;22;134;9;16;9;29;6;6;6;457;22;45;22;134;9;16;9;29;6;6;6;23;2;2;2;11;2;2;2;10;2;2;2;17884;1.8189992046201198
36;heure;977;295;307;88;69;40;520;166;160;42;30;14;300;127;72;23;22;7;4046;1481;281;2214;853;162;1309;463;130;520;89;166;28;160;36;42;9;30;9;14;9;520;89;166;28;160;36;42;9;30;9;14;9;300;26;127;12;72;8;23;2;22;2;7;2;2214;413;853;190;162;28;2214;413;853;190;162;28;1309;151;463;61;130;9;47;22;15;8;13;8;6;2;5;2;5;2;20;13;8;5;8;6;3;2;2;2;2;2;14;8;7;4;4;2;2;1;1;1;1;1;263;84;57;26;17;4;130;49;33;19;8;4;102;31;19;9;6;3;20;13;3;3;8;5;2;2;8;6;3;3;3;2;2;2;2;2;2;2;2;2;2;2;20;13;3;3;8;5;2;2;8;6;3;3;3;2;2;2;2;2;2;2;2;2;2;2;14;8;1;1;7;4;1;1;4;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;130;49;9;8;33;19;6;5;8;4;2;2;130;49;9;8;33;19;6;5;8;4;2;2;102;31;3;3;19;9;3;3;6;3;1;1;28980;2.947584262463155
37;place;1559;306;267;56;37;19;597;93;90;16;16;8;401;86;64;15;15;7;4046;711;102;2214;334;48;1309;234;40;337;78;73;50;63;23;23;21;13;9;9;9;127;25;28;16;22;8;7;7;6;4;4;4;94;20;28;16;15;7;7;7;6;4;4;4;861;161;139;43;17;11;471;75;62;16;7;4;300;49;44;12;7;4;220;134;51;29;25;9;8;4;6;6;4;4;89;52;19;11;10;4;4;2;3;3;2;2;61;36;18;10;9;4;4;2;3;3;2;2;589;397;78;34;20;19;312;218;36;19;13;12;188;130;31;17;12;11;45;33;23;20;23;20;21;20;6;4;5;4;6;4;5;4;4;4;4;4;4;4;4;4;17;11;8;7;9;7;8;7;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;14;10;8;7;9;7;8;7;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;113;87;46;40;10;6;9;6;4;4;4;4;55;41;21;19;4;2;4;2;2;2;2;2;36;27;14;12;4;2;4;2;2;2;2;2;20231;2.0577148797064213
38;jeune;977;295;161;28;50;20;520;166;84;16;23;11;300;127;39;14;17;11;4046;938;322;2214;457;157;1309;255;99;520;89;166;28;84;34;16;4;23;2;11;2;520;89;166;28;84;34;16;4;23;2;11;2;300;26;127;12;39;10;14;3;17;2;11;2;2214;413;457;136;157;40;2214;413;457;136;157;40;1309;151;255;43;99;13;57;53;24;24;9;8;6;6;6;6;6;6;35;32;15;15;5;4;4;4;4;4;4;4;15;15;9;9;4;4;4;4;4;4;4;4;102;92;20;18;12;12;65;60;10;9;7;7;28;28;6;6;5;5;35;32;3;3;15;15;3;3;5;4;2;2;4;4;2;2;4;4;2;2;4;4;2;2;35;32;3;3;15;15;3;3;5;4;2;2;4;4;2;2;4;4;2;2;4;4;2;2;15;15;2;2;9;9;2;2;4;4;2;2;4;4;2;2;4;4;2;2;4;4;2;2;65;60;21;20;10;9;6;6;7;7;5;5;65;60;21;20;10;9;6;6;7;7;5;5;28;28;7;7;6;6;3;3;5;5;3;3;25760;2.620074899967249
39;votre;1057;250;320;84;71;42;514;137;164;57;44;31;290;71;88;30;34;27;4046;1481;281;2214;853;162;1309;463;130;297;169;67;39;87;46;21;8;20;8;12;3;103;78;29;22;32;21;13;7;8;3;7;3;76;61;17;12;23;15;8;3;8;3;7;3;1128;702;360;215;78;44;454;343;150;105;31;15;333;258;101;71;30;15;63;39;14;14;18;12;8;8;6;6;6;6;35;23;8;8;14;9;5;5;4;4;4;4;18;14;6;6;7;5;4;4;4;4;4;4;430;199;152;54;34;15;279;133;104;39;22;10;153;72;54;19;19;9;13;10;11;10;3;3;3;3;3;2;3;2;2;2;2;2;1;1;1;1;1;1;1;1;8;7;8;7;3;3;3;3;3;2;3;2;2;2;2;2;1;1;1;1;1;1;1;1;5;4;5;4;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;87;51;52;41;16;7;9;6;3;2;2;2;43;26;31;23;10;6;8;5;3;2;2;2;29;15;20;13;5;2;4;2;3;2;2;2;22950;2.3342670401493932
40;terre;1481;475;1481;475;281;29;853;264;853;264;162;21;463;150;463;150;130;12;4046;1481;281;2214;853;162;1309;463;130;853;190;264;103;853;190;264;103;162;28;21;15;853;190;264;103;853;190;264;103;162;28;21;15;463;61;150;44;463;61;150;44;130;9;12;6;2214;413;853;190;162;28;2214;413;853;190;162;28;1309;151;463;61;130;9;320;98;93;43;320;98;93;43;71;14;3;3;164;49;44;23;164;49;44;23;44;10;3;3;88;31;28;15;88;31;28;15;34;6;2;2;1057;250;320;98;71;14;514;138;164;49;44;10;290;81;88;31;34;6;164;49;40;8;44;23;13;7;164;49;40;8;44;23;13;7;44;10;5;3;3;3;3;3;164;49;40;8;44;23;13;7;164;49;40;8;44;23;13;7;44;10;5;3;3;3;3;3;88;31;9;4;28;15;6;4;88;31;9;4;28;15;6;4;34;6;2;2;2;2;2;2;514;138;124;35;164;49;40;8;44;10;5;3;514;138;124;35;164;49;40;8;44;10;5;3;290;81;43;14;88;31;9;4;34;6;2;2;46754;4.755395259047701
41;assez;1361;195;667;127;284;35;18;5;12;5;10;4;9;4;9;4;9;4;4046;2214;521;87;67;53;52;51;51;1361;38;195;9;667;18;127;5;284;4;35;1;18;1;5;1;12;1;5;1;10;1;4;1;9;1;4;1;9;1;4;1;9;1;4;1;1361;38;667;18;284;4;18;1;12;1;10;1;9;1;9;1;9;1;492;82;77;9;169;25;39;4;74;17;12;3;4;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;1559;272;597;116;134;36;25;8;14;8;12;8;12;8;12;8;12;8;492;82;21;7;77;9;5;4;169;25;6;3;39;4;2;1;74;17;1;1;12;3;1;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;492;82;21;7;169;25;6;3;74;17;1;1;4;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;21124;2.1485427867588576
42;fille;861;268;861;268;249;47;471;154;471;154;158;35;300;85;300;85;136;32;4046;861;249;2214;471;158;1309;300;136;255;111;87;42;255;111;87;42;66;32;11;11;114;59;35;22;114;59;35;22;36;19;7;7;71;36;18;10;71;36;18;10;30;18;7;7;1368;472;255;111;66;32;612;263;114;59;36;19;345;136;71;36;30;18;75;54;24;23;75;54;24;23;28;13;4;4;38;23;12;11;38;23;12;11;21;9;3;3;25;16;7;6;25;16;7;6;17;9;3;3;354;267;75;54;28;13;188;144;38;23;21;9;110;91;25;16;17;9;28;23;21;16;16;16;13;13;28;23;21;16;16;16;13;13;7;2;7;2;1;1;1;1;11;8;10;7;7;7;6;6;11;8;10;7;7;7;6;6;5;2;5;2;1;1;1;1;6;3;5;2;2;2;1;1;6;3;5;2;2;2;1;1;5;2;5;2;1;1;1;1;143;107;63;54;28;23;21;16;7;2;7;2;62;51;33;28;11;8;10;7;5;2;5;2;40;33;21;16;6;3;5;2;5;2;5;2;24275;2.469034091486994
43;étais;1559;306;444;80;176;61;492;83;150;30;64;28;280;50;98;26;49;25;4046;1368;423;1361;466;133;841;293;102;404;38;114;29;111;8;34;7;58;7;26;7;97;13;29;11;25;3;7;3;15;3;7;3;49;7;15;6;14;3;4;3;9;3;4;3;1057;63;347;18;132;9;298;25;88;6;29;5;172;9;51;4;18;4;319;58;86;51;53;13;12;10;23;9;9;8;85;11;15;11;14;4;4;4;5;4;4;4;44;9;9;9;9;4;4;4;4;4;4;4;961;125;277;45;93;21;284;23;80;10;23;9;171;20;45;9;17;9;74;28;22;20;37;25;19;19;12;7;6;6;6;5;5;5;7;5;5;5;6;5;5;5;15;5;4;4;6;5;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;5;4;4;5;5;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;216;49;36;31;65;19;12;11;27;9;7;6;48;7;8;5;14;3;4;3;6;3;4;3;31;7;5;5;9;3;3;3;4;3;3;3;20858;2.121487665509196
44;mieux;2214;122;520;54;143;40;59;17;25;17;21;17;27;17;21;17;21;17;4046;977;267;77;34;29;38;30;29;612;263;47;39;70;26;13;13;31;26;13;13;24;16;9;9;10;9;9;9;9;9;9;9;11;10;9;9;9;9;9;9;9;9;9;9;1368;472;200;55;53;43;31;20;10;9;9;9;13;10;9;9;9;9;322;137;11;5;58;32;5;4;12;7;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;555;239;110;58;30;13;4;3;3;2;3;2;3;2;3;2;3;2;74;38;33;22;4;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;166;82;51;31;17;14;6;6;6;4;4;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;15084;1.5342084546236796
